    0.996529321984818972E-01    0.300050383203063542E+00    0.202013878746077014E+00    0.802381675168969188E+00    0.799355573718682044E+00    0.600132127529394377E+00    0.504451134447258864E+00   -0.129813839798096046E+04
    0.100037888507017017E+00    0.300199849017174281E+00    0.199237526898609796E+00    0.797418135427482300E+00    0.799676759261718106E+00    0.600260449780727456E+00    0.496373195532524736E+00   -0.129812608903640307E+04
    0.100778865814605406E+00    0.300177425651775076E+00    0.200089860310951995E+00    0.798755442762119405E+00    0.801083357133340335E+00    0.598839044242467589E+00    0.499989941280419792E+00   -0.129798269308197496E+04
    0.982545045671121137E-01    0.300334205758355732E+00    0.200564498394441154E+00    0.809966040864940950E+00    0.800941451190465115E+00    0.599995248275160376E+00    0.498257789044522503E+00   -0.129787591621422735E+04
    0.997377025902583536E-01    0.299383390438484609E+00    0.198322150347839898E+00    0.801395380273986491E+00    0.801382714762303605E+00    0.599598308162105464E+00    0.501995742010725721E+00   -0.129778587013700940E+04
    0.989895318130539770E-01    0.299760916265618127E+00    0.201431999145205404E+00    0.811334010660302196E+00    0.799393455979011014E+00    0.600673829429668293E+00    0.498848964827069252E+00   -0.129777897641736627E+04
    0.100741179686138826E+00    0.301344496066442091E+00    0.198181991503686150E+00    0.803379681642186205E+00    0.800161808044142053E+00    0.599494223074243937E+00    0.501687480277424047E+00   -0.129775961455825200E+04
    0.979867365084377134E-01    0.299157572484710310E+00    0.200590842660003210E+00    0.814513319284160153E+00    0.799111900928594077E+00    0.599148376111332759E+00    0.500766081804631003E+00   -0.129765441647156149E+04
    0.991478985464876311E-01    0.300900331785600994E+00    0.200153384022347003E+00    0.802855381483071451E+00    0.801259317626714984E+00    0.600450809576064892E+00    0.497838165217085071E+00   -0.129759631324933139E+04
    0.993324239621898031E-01    0.300138427841499467E+00    0.200397839551698403E+00    0.809125380911880021E+00    0.799955889291713906E+00    0.600540431572775368E+00    0.495709852236326964E+00   -0.129759531509067938E+04
    0.100555676135762329E+00    0.299378584097502842E+00    0.200552774365049119E+00    0.797634666748024190E+00    0.800281178126305726E+00    0.599130505815168579E+00    0.501193282351503622E+00   -0.129756692538505877E+04
    0.100443080792517653E+00    0.299944513734410945E+00    0.201023315962114507E+00    0.800892765648060667E+00    0.800436370698645039E+00    0.600051609852762402E+00    0.493919622133364045E+00   -0.129751068648367868E+04
    0.986008684640512917E-01    0.298323313166305393E+00    0.203299501235934821E+00    0.804609059164481000E+00    0.799817845294035545E+00    0.599814948779554880E+00    0.498793052951695459E+00   -0.129750589380621250E+04
    0.998699856830629340E-01    0.299618116601306106E+00    0.199336091078445188E+00    0.805440281638664990E+00    0.802204504977827804E+00    0.599306407938503094E+00    0.501317420190932728E+00   -0.129743835447103629E+04
    0.984675446310069452E-01    0.300112787727002228E+00    0.201501408931789971E+00    0.798202932497254269E+00    0.800505743686860560E+00    0.599629217342125376E+00    0.498916591234798312E+00   -0.129740370856371328E+04
    0.985375282894596916E-01    0.299456179710491044E+00    0.202818162783032468E+00    0.804167695759445578E+00    0.800260464022421347E+00    0.600667224917853182E+00    0.495803337786363763E+00   -0.129738521466720454E+04
    0.100038072061670369E+00    0.300355698828324080E+00    0.200383620113383482E+00    0.801924195305809162E+00    0.800263473154119276E+00    0.598699455286411553E+00    0.494846660938143168E+00   -0.129737694117890305E+04
    0.984626951763406116E-01    0.298438699932874418E+00    0.201450060642416273E+00    0.808906098255917194E+00    0.799561730438524410E+00    0.600507035009456902E+00    0.505134029902004067E+00   -0.129724153841093516E+04
    0.995156190810375096E-01    0.298672031119631420E+00    0.200025070673736372E+00    0.802608476565763063E+00    0.798781932879668366E+00    0.599716208329568179E+00    0.499063824439060111E+00   -0.129721117700749937E+04
    0.991138105085936361E-01    0.300281441309028174E+00    0.200879229994758990E+00    0.804553526220470272E+00    0.801065330751273286E+00    0.601180676685855397E+00    0.499295861297422983E+00   -0.129719104035559440E+04
    0.999345742666726961E-01    0.300388095496264329E+00    0.197933186608773182E+00    0.802313697103126278E+00    0.800117130513384400E+00    0.598330766848710893E+00    0.501305515496051179E+00   -0.129718900210148968E+04
    0.986711245906210233E-01    0.298519466888933105E+00    0.201897608660898176E+00    0.808398121225626376E+00    0.798938311845391325E+00    0.600492998374004605E+00    0.502412992334386854E+00   -0.129718643110630842E+04
    0.100085177086153304E+00    0.299868817882971206E+00    0.200163915878239396E+00    0.798068712696090476E+00    0.800521480804271435E+00    0.598422774320487516E+00    0.501357218356102252E+00   -0.129717827946506031E+04
    0.995644021403715995E-01    0.300201399639330957E+00    0.198529177033607535E+00    0.806857854709868483E+00    0.800645013229148717E+00    0.598781968702279843E+00    0.496214687740936355E+00   -0.129713844381918761E+04
    0.985438264348672266E-01    0.300137491846494853E+00    0.199133713596592987E+00    0.811514922127930416E+00    0.800608259245770726E+00    0.599283409367033171E+00    0.505728690060612052E+00   -0.129712123983246192E+04
    0.997976292043462054E-01    0.299298144263624444E+00    0.198556001710633756E+00    0.807073332231467822E+00    0.800937073467818728E+00    0.597897072612324609E+00    0.501215826054357438E+00   -0.129708477407179248E+04
    0.101251073968528976E+00    0.300441096452745693E+00    0.198812220595824735E+00    0.803983201894048705E+00    0.799384688481267203E+00    0.600268158962487086E+00    0.498134586975987503E+00   -0.129704660570061037E+04
    0.988734600144674514E-01    0.300372052812615864E+00    0.202065370478428263E+00    0.799810488481933923E+00    0.800851751264981870E+00    0.600019126012282356E+00    0.503817661212019097E+00   -0.129701038458230141E+04
    0.998936691804700183E-01    0.299463324421904320E+00    0.197153838336967896E+00    0.807409490617041481E+00    0.799881326958537975E+00    0.600067922454648683E+00    0.505214894011654647E+00   -0.129700434249177647E+04
    0.990839200502737633E-01    0.298659642283007176E+00    0.200957846025234588E+00    0.813846780506413570E+00    0.799434203916281394E+00    0.599189085762519391E+00    0.503021426473854061E+00   -0.129692723196313796E+04
    0.995920109504235956E-01    0.299726405764104253E+00    0.197779331496950456E+00    0.812419461077232841E+00    0.801087501499981092E+00    0.599316754179163746E+00    0.503103051504839804E+00   -0.129688711860017702E+04
    0.987148992240877571E-01    0.300099277830470246E+00    0.201728618514395580E+00    0.804774635003093874E+00    0.798662826869770193E+00    0.600502868739208107E+00    0.502910960862240852E+00   -0.129687936210908765E+04
    0.990945483779168412E-01    0.300011884550350660E+00    0.200836210114148928E+00    0.804426544272249133E+00    0.801339105933926210E+00    0.598231043182756217E+00    0.499524537365100829E+00   -0.129686226682016400E+04
    0.989626497509881881E-01    0.298660465808808118E+00    0.203048504175690397E+00    0.803869929687595297E+00    0.800000278102146245E+00    0.600292418945085227E+00    0.500089824336800381E+00   -0.129680927219710770E+04
    0.982167906002841262E-01    0.298565968667596049E+00    0.200750392675242417E+00    0.814239703047867525E+00    0.798917049681018177E+00    0.598997562585896537E+00    0.503842169762142578E+00   -0.129680702020891499E+04
    0.988404011365274365E-01    0.299184484094765446E+00    0.199643672907755393E+00    0.803240569127842474E+00    0.800838822437404341E+00    0.598356284451392106E+00    0.503786579560622449E+00   -0.129677904925048665E+04
    0.991983412833726264E-01    0.298511598123456290E+00    0.201498875219917328E+00    0.803244254815185799E+00    0.798887470278753398E+00    0.599714237173500142E+00    0.502986699584479835E+00   -0.129676945730863167E+04
    0.986651365262222885E-01    0.299736859778918341E+00    0.201544435997290855E+00    0.808133615068591826E+00    0.798832869914087751E+00    0.599137534342013445E+00    0.505662155105597089E+00   -0.129674978170361510E+04
    0.100035916354923260E+00    0.298930615101792807E+00    0.200006782346977718E+00    0.809099146233673405E+00    0.800350467409176591E+00    0.600071468672540020E+00    0.504947308497413871E+00   -0.129672197797769036E+04
    0.100367662610452740E+00    0.300016502948982022E+00    0.200142033681086795E+00    0.800793324528276895E+00    0.800625312887809137E+00    0.600944974838890866E+00    0.496149866494295322E+00   -0.129670022911673004E+04
    0.100805412874848524E+00    0.300257137865676371E+00    0.199867783291089146E+00    0.803295900026610776E+00    0.801136128870779451E+00    0.599711242111708120E+00    0.502041760316236485E+00   -0.129666834006260729E+04
    0.101295197595626080E+00    0.300794303768350535E+00    0.197167181548825149E+00    0.801633573839322877E+00    0.800801417976153562E+00    0.599769364638048641E+00    0.502348600362067521E+00   -0.129664421146650011E+04
    0.986020395192793164E-01    0.300095247206469684E+00    0.200148274820226929E+00    0.813021200339704042E+00    0.799859548701449596E+00    0.599379594367061341E+00    0.499490988729559215E+00   -0.129662020418897350E+04
    0.100327214136382653E+00    0.300418308456766592E+00    0.199086978129198039E+00    0.800994388789335043E+00    0.801729691083035934E+00    0.599103086358243719E+00    0.501545025694181690E+00   -0.129660638978892166E+04
    0.985034013062759950E-01    0.299544986480388242E+00    0.201106584251993431E+00    0.806840675445965605E+00    0.799732991364140666E+00    0.600718566876207283E+00    0.497222669011736285E+00   -0.129653815832961436E+04
    0.101126880935913530E+00    0.299823084550199737E+00    0.198042419011124377E+00    0.801437828143897413E+00    0.801458269747351792E+00    0.599360929155166477E+00    0.501199027767101124E+00   -0.129651696350975590E+04
    0.978688989230314665E-01    0.298734640489255743E+00    0.201577385611645954E+00    0.812434404700101531E+00    0.800289378079312219E+00    0.598348976029275725E+00    0.500321280861888984E+00   -0.129650358072872200E+04
    0.980359863105835228E-01    0.298836337296026933E+00    0.199872698850016406E+00    0.810991508002674832E+00    0.800973937853405205E+00    0.599100643575467551E+00    0.504541882315741042E+00   -0.129648584615850245E+04
    0.100434626158117254E+00    0.300066592528371479E+00    0.199822540324718356E+00    0.801126730286501054E+00    0.801566101056730096E+00    0.599696150483904789E+00    0.502800607698726254E+00   -0.129645318243772840E+04
    0.100855218284716941E+00    0.299531555352730294E+00    0.199829729662152178E+00    0.801250151416348366E+00    0.800171597459908845E+00    0.598650693906864872E+00    0.498777536672557253E+00   -0.129639931165184794E+04
    0.985851752852686114E-01    0.299178803155258521E+00    0.202973923301303261E+00    0.804979991301504660E+00    0.801166019533972595E+00    0.598880681581955510E+00    0.497985175991020990E+00   -0.129635512948544238E+04
    0.978915979520192103E-01    0.298832046520114969E+00    0.201289307562742464E+00    0.809766646900823006E+00    0.800202211461963464E+00    0.598904159881595621E+00    0.507753578950353113E+00   -0.129632216766865736E+04
    0.995981850347034681E-01    0.298999295462830661E+00    0.202160545925424207E+00    0.800922179409924828E+00    0.800589388201830010E+00    0.599535298444060949E+00    0.501994263092893189E+00   -0.129631166837517821E+04
    0.100565850458993716E+00    0.299229011167593539E+00    0.199850424672606358E+00    0.803840850995953149E+00    0.800370572681942671E+00    0.598687072482338767E+00    0.496553339034918939E+00   -0.129629361331251789E+04
    0.983563124563217872E-01    0.298636575495336232E+00    0.201276977358297526E+00    0.807617273452043927E+00    0.800289818243968942E+00    0.600606674239519189E+00    0.503556880552711750E+00   -0.129627576544746262E+04
    0.985547998876025455E-01    0.300135318054564837E+00    0.199081825427778969E+00    0.808984602005965225E+00    0.800148669082550890E+00    0.600255360111879965E+00    0.502502671383213584E+00   -0.129614219140399587E+04
    0.989166454153333347E-01    0.300461924847487238E+00    0.201311854800855311E+00    0.802474845424668959E+00    0.799812076865561328E+00    0.601041076917112282E+00    0.500147255982509531E+00   -0.129613720551456436E+04
    0.992371596128863581E-01    0.298401630550700625E+00    0.199459367074276195E+00    0.807211035590104209E+00    0.801174565779225412E+00    0.599264372159119429E+00    0.502272388038147111E+00   -0.129608875712360486E+04
    0.989971745405019837E-01    0.298995603102981511E+00    0.200789391268421880E+00    0.803669194840431866E+00    0.799964872180842779E+00    0.598204227859467919E+00    0.497352984481608529E+00   -0.129604889189871960E+04
    0.100490290215592387E+00    0.299325083202048037E+00    0.198819156058863439E+00    0.804250417765951076E+00    0.800636944310698651E+00    0.600515138158118966E+00    0.497094858727388955E+00   -0.129603130538322876E+04
    0.979499201767026900E-01    0.299907150376127862E+00    0.201853574460393703E+00    0.809157558619262973E+00    0.800912580339685598E+00    0.599343132993481298E+00    0.497708878638744356E+00   -0.129601667908946888E+04
    0.100570072867900942E+00    0.299932037126389883E+00    0.197282517872160307E+00    0.807542229979486215E+00    0.800231622828211475E+00    0.600309045282498066E+00    0.498184417833143434E+00   -0.129600758337239995E+04
    0.994137002035247186E-01    0.299549213565981298E+00    0.199151452177465188E+00    0.800611045092047835E+00    0.799132598841812203E+00    0.599003961879601032E+00    0.501758432593512493E+00   -0.129592527475374231E+04
    0.985858561134369954E-01    0.298943542168023269E+00    0.199885535125812835E+00    0.814832814660350513E+00    0.799511650415383301E+00    0.599460890953463998E+00    0.500858450806279554E+00   -0.129591899533101832E+04
    0.999521320135945551E-01    0.298301271361212372E+00    0.198630586169445789E+00    0.808761063733102969E+00    0.799798813747156334E+00    0.599228368262063049E+00    0.500298597064783301E+00   -0.129590813916164757E+04
    0.101267751370006126E+00    0.300249123123165040E+00    0.197278366923008930E+00    0.798283639375549026E+00    0.800313232301677502E+00    0.599356801897572344E+00    0.499272083855599902E+00   -0.129590566614713180E+04
    0.101012433648284480E+00    0.299792081236151586E+00    0.197261876415936621E+00    0.809057733700163650E+00    0.799671562203790764E+00    0.599410504427618895E+00    0.502247277857029717E+00   -0.129589056031746622E+04
    0.994561326596005574E-01    0.299157217453480062E+00    0.201048789624343860E+00    0.802540164081120722E+00    0.801464068530431950E+00    0.598709020353565324E+00    0.498186982167319159E+00   -0.129588916624573972E+04
    0.100154280111117114E+00    0.299634465588078769E+00    0.199226659001333711E+00    0.798522142221951614E+00    0.799215860638367692E+00    0.599615101637739234E+00    0.497953454388940897E+00   -0.129588574628154288E+04
    0.100192310603653856E+00    0.300331310476886937E+00    0.201010511906547729E+00    0.805450637716184525E+00    0.800358520719121835E+00    0.600303593312688011E+00    0.501893316705095627E+00   -0.129588044941428802E+04
    0.997737516744948011E-01    0.299605729285819633E+00    0.199219520588728244E+00    0.810248217703446461E+00    0.800741809066404908E+00    0.599640180622297625E+00    0.496277586281115013E+00   -0.129586684185719173E+04
    0.100681654173398943E+00    0.299687375453901228E+00    0.200088487297026996E+00    0.803949886042289230E+00    0.801058915044898678E+00    0.599172714552210883E+00    0.500674841960633943E+00   -0.129586269362082385E+04
    0.986084115374633585E-01    0.299071272730778381E+00    0.202415331820104044E+00    0.804537685750102649E+00    0.799952527818630466E+00    0.599609044638153454E+00    0.506424381723128314E+00   -0.129584469775448906E+04
    0.979648539064869039E-01    0.298257540806781463E+00    0.202120861694507076E+00    0.811451049942984115E+00    0.799953063298717959E+00    0.598569872775409850E+00    0.500951678641296305E+00   -0.129583507108044205E+04
    0.986174905149486553E-01    0.299225062274921239E+00    0.200841311169198317E+00    0.804533904659334942E+00    0.799690855747775653E+00    0.598003369980010691E+00    0.500793876567031226E+00   -0.129575049589214382E+04
    0.999983826347972532E-01    0.300747452332128740E+00    0.199971430840739012E+00    0.805544069238648963E+00    0.801396153433345693E+00    0.599707615869613964E+00    0.497840633316325665E+00   -0.129574836463782140E+04
    0.987535104213460024E-01    0.299466888620141258E+00    0.199411265519021802E+00    0.806083099462210240E+00    0.800478402344916184E+00    0.598102307642590758E+00    0.503081232348135843E+00   -0.129571838313608987E+04
    0.100457882349296285E+00    0.300904706931453547E+00    0.200182878993023339E+00    0.801343764862266328E+00    0.799798421183551267E+00    0.599456588562229387E+00    0.499854968122814547E+00   -0.129571621674833182E+04
    0.985712956019242775E-01    0.299117121869279357E+00    0.199949079283330944E+00    0.810173361047655582E+00    0.801565388368520870E+00    0.599043940181069101E+00    0.503120633933215933E+00   -0.129565254798958563E+04
    0.982653267798528074E-01    0.299026019491439865E+00    0.202232937872420082E+00    0.810479447407090547E+00    0.800887486212549016E+00    0.600423593355887353E+00    0.502589809735394577E+00   -0.129561089329230253E+04
    0.100242062115449171E+00    0.298723789141129847E+00    0.199707368698296639E+00    0.803773629675183621E+00    0.801108765757438279E+00    0.599540434303845293E+00    0.500787451486195301E+00   -0.129560408202296071E+04
    0.990090322428643088E-01    0.300489891772616924E+00    0.202002829896049757E+00    0.802236144592237577E+00    0.799948936829065871E+00    0.599002007391732261E+00    0.497981524234305695E+00   -0.129559826005914192E+04
    0.100634135706688999E+00    0.300710837125605646E+00    0.199921543663517665E+00    0.802638237151948597E+00    0.800227826995412173E+00    0.599395002263382826E+00    0.501552399551450812E+00   -0.129558576878389044E+04
    0.991428834774288614E-01    0.300599771359085610E+00    0.200872157534084106E+00    0.803217081340131256E+00    0.799764601007458387E+00    0.598703226815522127E+00    0.499667737534087997E+00   -0.129557414422600436E+04
    0.995741587263343220E-01    0.299137923855021914E+00    0.198635695602695062E+00    0.808280546674076006E+00    0.800820665755967664E+00    0.600383227730903912E+00    0.503610450710163637E+00   -0.129554037824922329E+04
    0.999869675676511305E-01    0.298931128090048570E+00    0.197484401313265362E+00    0.811384552747802745E+00    0.799841161174874693E+00    0.599145028296687587E+00    0.503680091561960808E+00   -0.129553997644923743E+04
    0.992682686726510666E-01    0.298625811343904812E+00    0.199867017642882172E+00    0.804301866300288548E+00    0.799522138145935313E+00    0.598304212214141429E+00    0.499926124518254689E+00   -0.129553644995263153E+04
    0.988992908552330380E-01    0.300711512339023324E+00    0.199800923105716483E+00    0.804874923892813343E+00    0.800156806449272784E+00    0.599777087234938167E+00    0.505046378839191790E+00   -0.129550488003898295E+04
    0.100665842110676099E+00    0.300393376765059950E+00    0.198439287383199381E+00    0.796907882966449654E+00    0.800541561895495746E+00    0.599539452907028703E+00    0.500641587046823711E+00   -0.129545645087418006E+04
    0.996426160522891624E-01    0.299960626315387502E+00    0.198301779850495435E+00    0.811995360774527830E+00    0.799644419071855683E+00    0.599007243617122875E+00    0.501067048130581005E+00   -0.129543907281803831E+04
    0.983814387253953704E-01    0.300631960195168579E+00    0.201587853308770687E+00    0.803212414997343971E+00    0.800986495872047399E+00    0.600017341251983138E+00    0.501541871225477220E+00   -0.129542290037645671E+04
    0.985948863121629548E-01    0.298733911328137092E+00    0.200992447802742835E+00    0.807939868443018905E+00    0.799580702988002434E+00    0.598069822381187888E+00    0.500384709033623976E+00   -0.129541518544030146E+04
    0.999019203075074830E-01    0.299732238996293865E+00    0.198976546590599490E+00    0.805792698682522457E+00    0.801256129826139363E+00    0.600265343143729924E+00    0.496881371988885767E+00   -0.129539204638128967E+04
    0.983923073930297321E-01    0.299864731990796940E+00    0.199187360367140215E+00    0.809436693980903343E+00    0.800820873467985583E+00    0.599476653313412933E+00    0.503685381253997644E+00   -0.129538224653238331E+04
    0.993945416233509987E-01    0.299463005605850874E+00    0.198004078409804302E+00    0.810192469924121084E+00    0.800128911310126534E+00    0.598439354791354017E+00    0.504416808552166640E+00   -0.129537971150388103E+04
    0.100466415232120423E+00    0.299815445858545082E+00    0.197551796322896156E+00    0.810590216719764389E+00    0.800008642298848272E+00    0.600158644380103801E+00    0.501517877428985237E+00   -0.129536450955561168E+04
    0.993553685395582031E-01    0.300012782079505214E+00    0.198969476744502438E+00    0.806063387904716877E+00    0.799604077649685219E+00    0.598699504801356253E+00    0.497520980294143933E+00   -0.129536089017546419E+04
    0.100092550913150211E+00    0.299892900062394441E+00    0.200632445930334025E+00    0.797578336600750948E+00    0.800318276806742723E+00    0.599147549308949423E+00    0.501994420537789088E+00   -0.129535375058596173E+04
    0.985237036125905102E-01    0.298632065470033459E+00    0.200595595664990745E+00    0.810670444491254805E+00    0.798828242799963451E+00    0.598717263753143270E+00    0.501549605926549957E+00   -0.129533850174715917E+04
    0.979666416964676962E-01    0.299145172224064448E+00    0.202613813677261834E+00    0.803391945723242906E+00    0.801199932205721721E+00    0.599641727084169740E+00    0.501890386095127594E+00   -0.129533740430215948E+04
    0.100517888647908268E+00    0.299120871355519735E+00    0.199014939693609477E+00    0.801353455918975777E+00    0.799021630289114659E+00    0.599498830337811595E+00    0.501638014980955949E+00   -0.129533356061267978E+04
    0.998298082392725938E-01    0.298623287186659481E+00    0.200952332362531932E+00    0.802806306047892604E+00    0.799192589221522365E+00    0.599372976073539676E+00    0.500323487246832732E+00   -0.129532927472362826E+04
    0.987447907251062795E-01    0.300746384086592211E+00    0.200652040126156728E+00    0.807405375825272276E+00    0.799543636484716824E+00    0.599997021504826034E+00    0.500092225552701830E+00   -0.129532680962859126E+04
    0.992630219992182428E-01    0.299980307357988141E+00    0.201400168899329379E+00    0.801757621721715164E+00    0.799496503146443938E+00    0.598971473470248150E+00    0.504166485150811194E+00   -0.129532159517134664E+04
    0.990393263077946895E-01    0.300454300367408222E+00    0.199439528404627975E+00    0.808203697663875675E+00    0.800338213760148132E+00    0.598884961045918041E+00    0.504739522520118888E+00   -0.129532046474901495E+04
    0.100528231407541510E+00    0.300125923977962339E+00    0.199815616365463189E+00    0.801041915791671499E+00    0.799263745981487528E+00    0.599600353727869018E+00    0.503355320147070850E+00   -0.129529652813284997E+04
    0.980523852997373935E-01    0.300199638051454221E+00    0.201572392326542699E+00    0.807864816228830107E+00    0.801258977197083833E+00    0.599298535044472724E+00    0.501037765402527646E+00   -0.129529408367807673E+04
    0.100295820249768602E+00    0.300531242539266996E+00    0.199492887189451573E+00    0.803006292775884201E+00    0.799184107572441293E+00    0.599377724476158447E+00    0.497060625687857527E+00   -0.129529290221150063E+04
    0.983008153326141026E-01    0.299834467651296233E+00    0.200819205676330992E+00    0.807243136332278288E+00    0.801664258514479422E+00    0.599279760542526851E+00    0.500814781044765622E+00   -0.129528804965827749E+04
    0.100653719086401999E+00    0.300451152453599324E+00    0.198004261985722019E+00    0.804489508039545442E+00    0.800751703357177047E+00    0.600308873676324795E+00    0.496696532635158838E+00   -0.129526148726703332E+04
    0.991173236847806560E-01    0.300664597459977201E+00    0.199556126786717497E+00    0.803916212782959660E+00    0.800491595471590212E+00    0.599675765784107528E+00    0.505090643943085782E+00   -0.129526141708107025E+04
    0.985580512289270516E-01    0.298659395772165159E+00    0.200359917127619747E+00    0.809220817176257490E+00    0.798979552694051409E+00    0.599502689316787629E+00    0.499291495868471324E+00   -0.129525783232223512E+04
    0.996464838534985714E-01    0.299358654318548689E+00    0.199137626891911945E+00    0.801594712984566748E+00    0.800606204792613685E+00    0.599052368089029508E+00    0.505227368166538793E+00   -0.129525633619286941E+04
    0.100990931301147030E+00    0.299915551781887169E+00    0.198032562354629155E+00    0.808812244253310664E+00    0.799962669566357309E+00    0.599709820463036225E+00    0.501268636283976665E+00   -0.129525499823937889E+04
    0.100682924375828042E+00    0.299850035157254724E+00    0.198873418202124397E+00    0.799780986689193507E+00    0.800845032239804189E+00    0.600146279311910114E+00    0.502865449089722971E+00   -0.129524900305997176E+04
    0.980584557154873110E-01    0.299730357877250886E+00    0.201742142246087913E+00    0.806279556332075154E+00    0.798871961132651243E+00    0.599640715470510788E+00    0.504634459259003187E+00   -0.129523296438106649E+04
    0.985246270852449535E-01    0.299457289754704592E+00    0.200898146518084630E+00    0.802305687272586665E+00    0.799765415749427055E+00    0.599812434777938108E+00    0.505661423915891084E+00   -0.129523248492993139E+04
    0.100130724169694152E+00    0.299312675535015060E+00    0.200049599620144236E+00    0.806629515217163195E+00    0.801306488199669098E+00    0.599291102705474810E+00    0.497299904058002895E+00   -0.129523102316440963E+04
    0.986891055307034526E-01    0.300267255713953518E+00    0.202099997185009872E+00    0.799998946979403103E+00    0.799447046039416853E+00    0.599570545892045947E+00    0.499329409200786556E+00   -0.129520185282926786E+04
    0.100647139646517628E+00    0.300132370434814610E+00    0.198039099408331115E+00    0.807548626989693430E+00    0.801203903101713522E+00    0.599169690164335078E+00    0.501652886068265524E+00   -0.129520177029886759E+04
    0.100492788651846923E+00    0.300349387769105247E+00    0.200095920641607528E+00    0.805134497386591375E+00    0.800706505393904089E+00    0.600051040285268567E+00    0.502462063386164504E+00   -0.129519926867866047E+04
    0.999604262537413524E-01    0.299987869376442506E+00    0.200151789349577836E+00    0.808675188652351551E+00    0.800504508019102445E+00    0.598816227035527504E+00    0.501737855396201526E+00   -0.129519263476138894E+04
    0.996434697398333874E-01    0.300806584398696120E+00    0.201401221575407297E+00    0.803954653468832658E+00    0.800474436225354968E+00    0.600494772326985560E+00    0.498525224147688018E+00   -0.129519099989910592E+04
    0.100581237074099231E+00    0.300829287777510779E+00    0.198641985828981377E+00    0.798157508314165209E+00    0.800426290463197687E+00    0.599858085769587768E+00    0.501611705045046374E+00   -0.129518123437465124E+04
    0.984746681626091774E-01    0.299796117766227388E+00    0.200336711221787478E+00    0.809238811606403652E+00    0.799295258082834970E+00    0.600006081358702037E+00    0.506611662021799525E+00   -0.129518086555682498E+04
