#  k              avgk        avgP-pSN       s_avgP       SN
# 
7.853982e-02 7.858645e-02 5.871450e+01 2.815847e-01 4.770283e+01
8.168141e-02 8.177089e-02 5.611684e+01 2.798206e-01 4.770283e+01
8.482300e-02 8.491281e-02 5.266619e+01 4.874926e-01 4.770283e+01
8.796459e-02 8.805068e-02 4.925098e+01 2.088867e-01 4.770283e+01
9.110619e-02 9.119993e-02 4.649434e+01 3.501777e-01 4.770283e+01
9.424778e-02 9.432535e-02 4.351149e+01 3.271484e-01 4.770283e+01
9.738937e-02 9.745408e-02 4.117739e+01 3.113133e-01 4.770283e+01
1.005310e-01 1.005713e-01 3.965291e+01 2.415744e-01 4.770283e+01
1.036726e-01 1.036977e-01 3.819458e+01 3.268914e-01 4.770283e+01
1.068141e-01 1.068695e-01 3.596677e+01 2.707336e-01 4.770283e+01
1.099557e-01 1.100165e-01 3.496909e+01 3.616663e-01 4.770283e+01
1.130973e-01 1.131465e-01 3.488018e+01 3.043355e-01 4.770283e+01
1.162389e-01 1.162993e-01 3.392512e+01 2.914258e-01 4.770283e+01
1.193805e-01 1.194446e-01 3.305393e+01 1.790672e-01 4.770283e+01
1.225221e-01 1.225609e-01 3.256843e+01 3.543603e-01 4.770283e+01
1.256637e-01 1.256869e-01 3.150401e+01 1.893606e-01 4.770283e+01
1.288053e-01 1.288535e-01 3.075715e+01 1.933325e-01 4.770283e+01
1.319469e-01 1.320102e-01 2.979646e+01 2.129310e-01 4.770283e+01
1.350885e-01 1.351449e-01 2.846455e+01 2.141617e-01 4.770283e+01
1.382301e-01 1.382808e-01 2.729925e+01 2.393076e-01 4.770283e+01
1.413717e-01 1.414349e-01 2.686287e+01 2.001734e-01 4.770283e+01
1.445133e-01 1.445743e-01 2.551315e+01 1.780226e-01 4.770283e+01
1.476549e-01 1.476762e-01 2.428607e+01 2.537108e-01 4.770283e+01
1.507964e-01 1.508038e-01 2.337536e+01 1.451492e-01 4.770283e+01
1.539380e-01 1.539691e-01 2.239447e+01 1.680720e-01 4.770283e+01
1.570796e-01 1.571380e-01 2.165777e+01 1.812657e-01 4.770283e+01
1.602212e-01 1.602731e-01 2.074099e+01 1.703736e-01 4.770283e+01
1.633628e-01 1.634064e-01 2.028224e+01 1.279251e-01 4.770283e+01
1.665044e-01 1.665619e-01 1.977927e+01 1.163989e-01 4.770283e+01
1.696460e-01 1.697023e-01 1.954691e+01 1.879790e-01 4.770283e+01
1.727876e-01 1.728196e-01 1.918631e+01 1.756291e-01 4.770283e+01
1.759292e-01 1.759404e-01 1.885831e+01 1.131838e-01 4.770283e+01
1.790708e-01 1.791016e-01 1.825814e+01 1.082637e-01 4.770283e+01
1.822124e-01 1.822559e-01 1.788189e+01 9.384324e-02 4.770283e+01
1.853540e-01 1.853820e-01 1.750162e+01 1.845805e-01 4.770283e+01
1.884956e-01 1.885270e-01 1.730480e+01 1.989077e-01 4.770283e+01
1.916372e-01 1.916794e-01 1.678814e+01 1.613280e-01 4.770283e+01
1.947787e-01 1.948257e-01 1.664644e+01 1.312961e-01 4.770283e+01
1.979203e-01 1.979385e-01 1.576218e+01 1.340384e-01 4.770283e+01
2.010619e-01 2.010563e-01 1.568951e+01 1.414306e-01 4.770283e+01
2.042035e-01 2.042269e-01 1.533680e+01 1.040616e-01 4.770283e+01
2.073451e-01 2.073848e-01 1.448684e+01 1.049150e-01 4.770283e+01
2.104867e-01 2.105272e-01 1.421871e+01 1.208389e-01 4.770283e+01
2.136283e-01 2.136644e-01 1.394654e+01 1.002645e-01 4.770283e+01
2.167699e-01 2.168107e-01 1.348202e+01 1.010180e-01 4.770283e+01
2.199115e-01 2.199591e-01 1.331351e+01 8.705302e-02 4.770283e+01
2.230531e-01 2.230742e-01 1.329545e+01 1.257095e-01 4.770283e+01
2.261947e-01 2.262094e-01 1.278827e+01 1.090020e-01 4.770283e+01
2.293363e-01 2.293577e-01 1.269399e+01 1.036390e-01 4.770283e+01
2.324779e-01 2.325128e-01 1.209633e+01 1.131592e-01 4.770283e+01
2.356194e-01 2.356571e-01 1.211746e+01 8.405192e-02 4.770283e+01
2.387610e-01 2.387902e-01 1.156888e+01 1.066040e-01 4.770283e+01
2.419026e-01 2.419406e-01 1.159673e+01 1.004028e-01 4.770283e+01
2.450442e-01 2.450751e-01 1.135703e+01 1.139250e-01 4.770283e+01
2.481858e-01 2.481998e-01 1.118124e+01 8.381429e-02 4.770283e+01
2.513274e-01 2.513331e-01 1.088674e+01 8.941897e-02 4.770283e+01
2.544690e-01 2.544823e-01 1.074201e+01 7.757139e-02 4.770283e+01
2.576106e-01 2.576375e-01 1.066412e+01 7.138826e-02 4.770283e+01
2.607522e-01 2.607833e-01 1.039335e+01 1.010086e-01 4.770283e+01
2.638938e-01 2.639145e-01 9.993311e+00 5.214221e-02 4.770283e+01
2.670354e-01 2.670582e-01 9.923511e+00 9.170429e-02 4.770283e+01
2.701770e-01 2.702154e-01 9.670370e+00 9.029971e-02 4.770283e+01
2.733186e-01 2.733490e-01 9.494815e+00 7.054434e-02 4.770283e+01
2.764602e-01 2.764800e-01 9.510966e+00 7.212124e-02 4.770283e+01
2.796017e-01 2.796222e-01 9.363619e+00 6.425067e-02 4.770283e+01
2.827433e-01 2.827775e-01 9.129577e+00 6.779033e-02 4.770283e+01
2.858849e-01 2.859274e-01 9.038046e+00 7.156203e-02 4.770283e+01
2.890265e-01 2.890615e-01 8.697254e+00 6.435938e-02 4.770283e+01
2.921681e-01 2.922029e-01 8.517831e+00 1.322022e-01 4.770283e+01
2.953097e-01 2.953348e-01 8.463977e+00 7.852655e-02 4.770283e+01
2.984513e-01 2.984582e-01 8.279258e+00 8.122645e-02 4.770283e+01
3.015929e-01 3.015856e-01 8.233648e+00 5.748215e-02 4.770283e+01
3.047345e-01 3.047346e-01 8.255533e+00 6.521967e-02 4.770283e+01
3.078761e-01 3.079061e-01 7.827263e+00 6.833694e-02 4.770283e+01
3.110177e-01 3.110513e-01 7.895919e+00 5.169420e-02 4.770283e+01
3.141593e-01 3.141832e-01 7.752481e+00 5.721909e-02 4.770283e+01
3.173009e-01 3.173233e-01 7.454729e+00 9.248750e-02 4.770283e+01
3.204425e-01 3.204700e-01 7.454481e+00 6.106500e-02 4.770283e+01
3.235840e-01 3.236188e-01 7.333208e+00 8.027772e-02 4.770283e+01
3.267256e-01 3.267386e-01 7.250082e+00 9.224392e-02 4.770283e+01
3.298672e-01 3.298821e-01 7.237248e+00 6.730682e-02 4.770283e+01
3.330088e-01 3.330378e-01 7.094034e+00 5.215712e-02 4.770283e+01
3.361504e-01 3.361703e-01 6.960115e+00 7.853387e-02 4.770283e+01
3.392920e-01 3.393042e-01 6.824860e+00 4.792748e-02 4.770283e+01
3.424336e-01 3.424570e-01 6.742151e+00 7.528710e-02 4.770283e+01
3.455752e-01 3.456128e-01 6.684214e+00 5.657047e-02 4.770283e+01
3.487168e-01 3.487358e-01 6.523045e+00 7.823468e-02 4.770283e+01
3.518584e-01 3.518656e-01 6.518998e+00 3.950548e-02 4.770283e+01
3.550000e-01 3.550111e-01 6.297069e+00 6.048610e-02 4.770283e+01
3.581416e-01 3.581628e-01 6.290982e+00 6.272068e-02 4.770283e+01
3.612832e-01 3.613007e-01 6.202018e+00 5.622924e-02 4.770283e+01
3.644247e-01 3.644361e-01 6.097622e+00 4.548107e-02 4.770283e+01
3.675663e-01 3.675942e-01 5.982366e+00 5.699917e-02 4.770283e+01
3.707079e-01 3.707345e-01 5.962927e+00 5.878382e-02 4.770283e+01
3.738495e-01 3.738555e-01 5.792944e+00 5.158781e-02 4.770283e+01
3.769911e-01 3.769945e-01 5.744955e+00 3.945315e-02 4.770283e+01
3.801327e-01 3.801460e-01 5.671855e+00 5.126300e-02 4.770283e+01
3.832743e-01 3.832949e-01 5.546232e+00 5.186322e-02 4.770283e+01
3.864159e-01 3.864372e-01 5.534168e+00 3.709029e-02 4.770283e+01
3.895575e-01 3.895750e-01 5.496332e+00 3.434635e-02 4.770283e+01
3.926991e-01 3.927261e-01 5.357784e+00 7.157782e-02 4.770283e+01
3.958407e-01 3.958707e-01 5.376685e+00 4.020415e-02 4.770283e+01
3.989823e-01 3.989973e-01 5.331381e+00 6.287020e-02 4.770283e+01
4.021239e-01 4.021289e-01 5.197701e+00 3.907967e-02 4.770283e+01
4.052655e-01 4.052812e-01 5.083780e+00 4.725167e-02 4.770283e+01
4.084070e-01 4.084324e-01 5.036893e+00 5.404430e-02 4.770283e+01
4.115486e-01 4.115631e-01 4.973064e+00 3.506490e-02 4.770283e+01
4.146902e-01 4.147058e-01 4.871912e+00 6.160845e-02 4.770283e+01
4.178318e-01 4.178560e-01 4.930444e+00 5.636476e-02 4.770283e+01
4.209734e-01 4.209977e-01 4.797311e+00 5.964689e-02 4.770283e+01
4.241150e-01 4.241299e-01 4.752175e+00 5.176642e-02 4.770283e+01
4.272566e-01 4.272653e-01 4.784706e+00 5.370166e-02 4.770283e+01
4.303982e-01 4.304221e-01 4.584648e+00 3.194112e-02 4.770283e+01
4.335398e-01 4.335700e-01 4.636516e+00 4.110864e-02 4.770283e+01
4.366814e-01 4.366977e-01 4.484960e+00 6.282435e-02 4.770283e+01
4.398230e-01 4.398326e-01 4.488528e+00 4.759084e-02 4.770283e+01
4.429646e-01 4.429785e-01 4.484218e+00 5.088757e-02 4.770283e+01
4.461062e-01 4.461270e-01 4.381177e+00 4.411104e-02 4.770283e+01
4.492477e-01 4.492612e-01 4.295446e+00 3.317944e-02 4.770283e+01
4.523893e-01 4.523875e-01 4.294612e+00 6.530708e-02 4.770283e+01
4.555309e-01 4.555308e-01 4.159907e+00 2.728628e-02 4.770283e+01
4.586725e-01 4.586829e-01 4.181790e+00 5.527888e-02 4.770283e+01
4.618141e-01 4.618286e-01 4.117635e+00 6.540898e-02 4.770283e+01
4.649557e-01 4.649727e-01 4.084892e+00 4.650411e-02 4.770283e+01
4.680973e-01 4.681226e-01 4.007070e+00 4.916378e-02 4.770283e+01
4.712389e-01 4.712698e-01 3.985618e+00 2.223067e-02 4.770283e+01
4.743805e-01 4.744061e-01 3.927599e+00 5.330921e-02 4.770283e+01
4.775221e-01 4.775360e-01 3.854413e+00 3.674720e-02 4.770283e+01
4.806637e-01 4.806779e-01 3.843492e+00 3.094264e-02 4.770283e+01
4.838053e-01 4.838277e-01 3.809019e+00 3.986855e-02 4.770283e+01
4.869469e-01 4.869663e-01 3.718548e+00 4.083674e-02 4.770283e+01
4.900885e-01 4.900998e-01 3.723519e+00 4.645473e-02 4.770283e+01
4.932300e-01 4.932447e-01 3.676490e+00 4.953440e-02 4.770283e+01
4.963716e-01 4.963900e-01 3.637157e+00 4.284467e-02 4.770283e+01
4.995132e-01 4.995184e-01 3.599218e+00 5.181310e-02 4.770283e+01
5.026548e-01 5.026554e-01 3.614661e+00 4.624538e-02 4.770283e+01
5.057964e-01 5.058132e-01 3.609257e+00 5.739324e-02 4.770283e+01
5.089380e-01 5.089592e-01 3.477285e+00 3.344700e-02 4.770283e+01
5.120796e-01 5.120992e-01 3.456917e+00 3.246323e-02 4.770283e+01
5.152212e-01 5.152366e-01 3.447019e+00 3.607731e-02 4.770283e+01
5.183628e-01 5.183792e-01 3.441332e+00 3.113085e-02 4.770283e+01
5.215044e-01 5.215170e-01 3.308438e+00 4.782382e-02 4.770283e+01
5.246460e-01 5.246512e-01 3.278752e+00 3.835367e-02 4.770283e+01
5.277876e-01 5.277969e-01 3.307668e+00 4.785968e-02 4.770283e+01
5.309292e-01 5.309361e-01 3.244358e+00 2.062410e-02 4.770283e+01
5.340708e-01 5.340894e-01 3.188002e+00 4.513746e-02 4.770283e+01
5.372123e-01 5.372354e-01 3.196933e+00 4.533958e-02 4.770283e+01
5.403539e-01 5.403689e-01 3.163055e+00 3.023199e-02 4.770283e+01
5.434955e-01 5.435106e-01 3.097188e+00 4.033226e-02 4.770283e+01
5.466371e-01 5.466576e-01 3.084454e+00 3.808525e-02 4.770283e+01
5.497787e-01 5.497943e-01 3.031711e+00 4.325646e-02 4.770283e+01
5.529203e-01 5.529241e-01 3.046131e+00 3.510231e-02 4.770283e+01
5.560619e-01 5.560675e-01 2.978530e+00 3.950476e-02 4.770283e+01
5.592035e-01 5.592146e-01 2.962981e+00 2.959838e-02 4.770283e+01
5.623451e-01 5.623582e-01 2.931126e+00 3.311090e-02 4.770283e+01
5.654867e-01 5.654984e-01 2.911194e+00 5.476931e-02 4.770283e+01
5.686283e-01 5.686426e-01 2.836214e+00 2.957369e-02 4.770283e+01
5.717699e-01 5.717860e-01 2.778233e+00 4.469337e-02 4.770283e+01
5.749115e-01 5.749242e-01 2.718374e+00 2.876542e-02 4.770283e+01
5.780530e-01 5.780656e-01 2.768102e+00 3.795856e-02 4.770283e+01
5.811946e-01 5.812101e-01 2.733396e+00 3.802871e-02 4.770283e+01
5.843362e-01 5.843531e-01 2.734711e+00 2.435896e-02 4.770283e+01
5.874778e-01 5.874948e-01 2.742448e+00 3.359026e-02 4.770283e+01
5.906194e-01 5.906374e-01 2.700931e+00 3.403283e-02 4.770283e+01
5.937610e-01 5.937817e-01 2.671547e+00 3.163554e-02 4.770283e+01
5.969026e-01 5.969120e-01 2.603603e+00 2.960932e-02 4.770283e+01
6.000442e-01 6.000472e-01 2.556651e+00 2.937748e-02 4.770283e+01
6.031858e-01 6.031927e-01 2.546684e+00 3.504169e-02 4.770283e+01
6.063274e-01 6.063293e-01 2.492995e+00 3.488211e-02 4.770283e+01
6.094690e-01 6.094754e-01 2.530144e+00 2.431424e-02 4.770283e+01
6.126106e-01 6.126208e-01 2.520998e+00 2.766742e-02 4.770283e+01
6.157522e-01 6.157665e-01 2.517553e+00 5.190828e-02 4.770283e+01
6.188938e-01 6.189120e-01 2.431507e+00 3.484818e-02 4.770283e+01
6.220353e-01 6.220527e-01 2.463772e+00 2.052485e-02 4.770283e+01
6.251769e-01 6.251934e-01 2.473776e+00 3.323253e-02 4.770283e+01
6.283185e-01 6.283268e-01 2.320708e+00 3.951498e-02 4.770283e+01
6.314601e-01 6.314680e-01 2.335570e+00 3.077536e-02 4.770283e+01
6.346017e-01 6.346172e-01 2.330589e+00 4.347930e-02 4.770283e+01
6.377433e-01 6.377577e-01 2.322742e+00 3.103347e-02 4.770283e+01
6.408849e-01 6.408939e-01 2.254475e+00 2.086280e-02 4.770283e+01
6.440265e-01 6.440402e-01 2.245947e+00 2.995981e-02 4.770283e+01
6.471681e-01 6.471810e-01 2.286686e+00 3.670042e-02 4.770283e+01
6.503097e-01 6.503144e-01 2.258483e+00 3.717010e-02 4.770283e+01
6.534513e-01 6.534578e-01 2.241744e+00 4.083616e-02 4.770283e+01
6.565929e-01 6.566076e-01 2.202152e+00 3.269584e-02 4.770283e+01
6.597345e-01 6.597535e-01 2.142273e+00 3.513629e-02 4.770283e+01
6.628761e-01 6.628926e-01 2.158427e+00 4.406886e-02 4.770283e+01
6.660176e-01 6.660291e-01 2.118102e+00 2.345676e-02 4.770283e+01
6.691592e-01 6.691707e-01 2.033611e+00 1.984742e-02 4.770283e+01
6.723008e-01 6.723174e-01 2.068880e+00 2.579804e-02 4.770283e+01
6.754424e-01 6.754542e-01 2.059321e+00 2.159750e-02 4.770283e+01
6.785840e-01 6.785882e-01 2.110882e+00 2.414407e-02 4.770283e+01
6.817256e-01 6.817340e-01 2.064831e+00 2.098478e-02 4.770283e+01
6.848672e-01 6.848783e-01 1.980668e+00 2.643428e-02 4.770283e+01
6.880088e-01 6.880165e-01 2.028512e+00 2.097886e-02 4.770283e+01
6.911504e-01 6.911574e-01 1.960807e+00 2.757644e-02 4.770283e+01
6.942920e-01 6.943055e-01 1.976217e+00 3.728500e-02 4.770283e+01
6.974336e-01 6.974482e-01 1.952188e+00 2.678556e-02 4.770283e+01
7.005752e-01 7.005836e-01 1.878385e+00 4.531713e-02 4.770283e+01
7.037168e-01 7.037177e-01 1.839853e+00 2.563231e-02 4.770283e+01
7.068583e-01 7.068619e-01 1.866251e+00 2.141647e-02 4.770283e+01
7.099999e-01 7.100142e-01 1.877869e+00 2.839713e-02 4.770283e+01
7.131415e-01 7.131540e-01 1.888095e+00 2.531115e-02 4.770283e+01
7.162831e-01 7.162927e-01 1.869368e+00 2.021317e-02 4.770283e+01
7.194247e-01 7.194390e-01 1.851884e+00 2.718250e-02 4.770283e+01
7.225663e-01 7.225843e-01 1.807148e+00 3.453832e-02 4.770283e+01
7.257079e-01 7.257178e-01 1.753147e+00 2.381727e-02 4.770283e+01
7.288495e-01 7.288576e-01 1.813826e+00 3.188097e-02 4.770283e+01
7.319911e-01 7.320073e-01 1.767370e+00 3.798896e-02 4.770283e+01
7.351327e-01 7.351562e-01 1.699095e+00 3.930288e-02 4.770283e+01
7.382743e-01 7.382931e-01 1.713298e+00 3.004371e-02 4.770283e+01
7.414159e-01 7.414243e-01 1.739199e+00 2.430312e-02 4.770283e+01
7.445575e-01 7.445676e-01 1.664843e+00 3.758014e-02 4.770283e+01
7.476991e-01 7.477055e-01 1.710318e+00 1.416747e-02 4.770283e+01
7.508406e-01 7.508449e-01 1.653393e+00 2.979007e-02 4.770283e+01
7.539822e-01 7.539871e-01 1.685533e+00 2.493589e-02 4.770283e+01
7.571238e-01 7.571283e-01 1.630627e+00 2.958878e-02 4.770283e+01
7.602654e-01 7.602748e-01 1.681296e+00 2.430547e-02 4.770283e+01
7.634070e-01 7.634149e-01 1.619057e+00 2.058298e-02 4.770283e+01
7.665486e-01 7.665577e-01 1.620450e+00 3.203300e-02 4.770283e+01
7.696902e-01 7.697059e-01 1.576822e+00 2.780976e-02 4.770283e+01
7.728318e-01 7.728479e-01 1.575434e+00 3.175450e-02 4.770283e+01
7.759734e-01 7.759855e-01 1.514785e+00 2.324415e-02 4.770283e+01
7.791150e-01 7.791234e-01 1.542270e+00 1.805019e-02 4.770283e+01
7.822566e-01 7.822679e-01 1.478882e+00 2.595486e-02 4.770283e+01
7.853982e-01 7.854090e-01 1.526832e+00 1.823914e-02 4.770283e+01
7.885398e-01 7.885471e-01 1.497714e+00 1.552824e-02 4.770283e+01
7.916813e-01 7.916912e-01 1.492059e+00 3.257923e-02 4.770283e+01
7.948229e-01 7.948362e-01 1.409678e+00 2.299713e-02 4.770283e+01
7.979645e-01 7.979769e-01 1.454744e+00 2.840406e-02 4.770283e+01
8.011061e-01 8.011092e-01 1.415546e+00 1.772244e-02 4.770283e+01
8.042477e-01 8.042493e-01 1.441755e+00 2.852138e-02 4.770283e+01
